approach	instance_id	repository	candidate_count	target_count	matched_target_count	first_rank	file_hit	target_coverage	hit	mrr	complete
Issue	pytest-dev__pytest-5840	pytest-dev__pytest	5	6	1	2	1	0.16666666666666666	1	0.5	0
Issue	pytest-dev__pytest-6197	pytest-dev__pytest	5	5	1	1	1	0.2	1	1.0	0
Issue	pytest-dev__pytest-6202	pytest-dev__pytest	5	1	0	0	1	0.0	0	0.0	0
Issue	pytest-dev__pytest-7205	pytest-dev__pytest	1	2	2	1	1	1.0	1	1.0	1
Issue	pytest-dev__pytest-7236	pytest-dev__pytest	5	4	1	1	1	0.25	1	1.0	0
Issue	pytest-dev__pytest-7324	pytest-dev__pytest	5	3	1	1	1	0.3333333333333333	1	1.0	0
Issue	pytest-dev__pytest-7432	pytest-dev__pytest	5	1	1	1	1	1.0	1	1.0	1
Issue	pytest-dev__pytest-7490	pytest-dev__pytest	5	3	2	1	1	0.6666666666666666	1	1.0	0
Issue	pytest-dev__pytest-7521	pytest-dev__pytest	5	1	0	0	1	0.0	0	0.0	0
Issue	pytest-dev__pytest-7571	pytest-dev__pytest	5	3	0	0	1	0.0	0	0.0	0
Issue	pytest-dev__pytest-7982	pytest-dev__pytest	5	1	0	0	0	0.0	0	0.0	0
Issue	pytest-dev__pytest-8399	pytest-dev__pytest	5	5	0	0	0	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-10297	scikit-learn__scikit-learn	5	2	1	1	1	0.5	1	1.0	0
Issue	scikit-learn__scikit-learn-10844	scikit-learn__scikit-learn	1	1	1	1	1	1.0	1	1.0	1
Issue	scikit-learn__scikit-learn-10908	scikit-learn__scikit-learn	5	1	0	0	1	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-11310	scikit-learn__scikit-learn	1	2	1	1	1	0.5	1	1.0	0
Issue	scikit-learn__scikit-learn-11578	scikit-learn__scikit-learn	1	1	1	1	1	1.0	1	1.0	1
Issue	scikit-learn__scikit-learn-12585	scikit-learn__scikit-learn	1	1	1	1	1	1.0	1	1.0	1
Issue	scikit-learn__scikit-learn-12682	scikit-learn__scikit-learn	5	14	0	0	1	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-12973	scikit-learn__scikit-learn	2	1	0	0	1	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-13124	scikit-learn__scikit-learn	5	2	1	1	1	0.5	1	1.0	0
Issue	scikit-learn__scikit-learn-13135	scikit-learn__scikit-learn	2	1	0	0	1	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-13142	scikit-learn__scikit-learn	5	1	0	0	0	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-13328	scikit-learn__scikit-learn	2	1	0	0	1	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-13439	scikit-learn__scikit-learn	1	1	1	1	1	1.0	1	1.0	1
Issue	scikit-learn__scikit-learn-13496	scikit-learn__scikit-learn	5	2	0	0	0	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-13779	scikit-learn__scikit-learn	3	1	0	0	0	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-14053	scikit-learn__scikit-learn	2	1	0	0	0	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-14087	scikit-learn__scikit-learn	1	1	0	0	1	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-14141	scikit-learn__scikit-learn	5	1	1	2	1	1.0	1	0.5	1
Issue	scikit-learn__scikit-learn-14496	scikit-learn__scikit-learn	1	4	2	1	1	0.5	1	1.0	0
Issue	scikit-learn__scikit-learn-14629	scikit-learn__scikit-learn	5	2	1	2	1	0.5	1	0.5	0
Issue	scikit-learn__scikit-learn-14710	scikit-learn__scikit-learn	2	1	0	0	1	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-14894	scikit-learn__scikit-learn	2	1	0	0	1	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-14983	scikit-learn__scikit-learn	5	2	1	1	1	0.5	1	1.0	0
Issue	scikit-learn__scikit-learn-15100	scikit-learn__scikit-learn	1	1	1	1	1	1.0	1	1.0	1
Issue	scikit-learn__scikit-learn-25102	scikit-learn__scikit-learn	5	4	0	0	0	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-25232	scikit-learn__scikit-learn	4	3	1	1	1	0.3333333333333333	1	1.0	0
Issue	scikit-learn__scikit-learn-25747	scikit-learn__scikit-learn	5	1	1	1	1	1.0	1	1.0	1
Issue	scikit-learn__scikit-learn-25931	scikit-learn__scikit-learn	5	3	1	1	1	0.3333333333333333	1	1.0	0
Issue	scikit-learn__scikit-learn-25973	scikit-learn__scikit-learn	5	3	1	1	1	0.3333333333333333	1	1.0	0
Issue	scikit-learn__scikit-learn-26194	scikit-learn__scikit-learn	2	1	1	1	1	1.0	1	1.0	1
Issue	scikit-learn__scikit-learn-26323	scikit-learn__scikit-learn	5	1	0	0	1	0.0	0	0.0	0
Issue	scikit-learn__scikit-learn-9288	scikit-learn__scikit-learn	5	1	0	0	0	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-10323	sphinx-doc__sphinx	5	1	1	5	1	1.0	1	0.2	1
Issue	sphinx-doc__sphinx-10435	sphinx-doc__sphinx	5	1	1	1	1	1.0	1	1.0	1
Issue	sphinx-doc__sphinx-10449	sphinx-doc__sphinx	5	2	1	1	1	0.5	1	1.0	0
Issue	sphinx-doc__sphinx-10466	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-10614	sphinx-doc__sphinx	5	1	1	2	1	1.0	1	0.5	1
Issue	sphinx-doc__sphinx-10673	sphinx-doc__sphinx	5	4	2	2	1	0.5	1	0.5	0
Issue	sphinx-doc__sphinx-11445	sphinx-doc__sphinx	5	3	0	0	0	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-11510	sphinx-doc__sphinx	5	2	1	1	1	0.5	1	1.0	0
Issue	sphinx-doc__sphinx-7440	sphinx-doc__sphinx	5	2	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-7454	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-7462	sphinx-doc__sphinx	1	2	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-7590	sphinx-doc__sphinx	5	9	2	1	1	0.2222222222222222	1	1.0	0
Issue	sphinx-doc__sphinx-7748	sphinx-doc__sphinx	5	5	1	1	1	0.2	1	1.0	0
Issue	sphinx-doc__sphinx-7757	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-7889	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-7910	sphinx-doc__sphinx	5	2	0	0	0	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-7985	sphinx-doc__sphinx	5	2	1	1	1	0.5	1	1.0	0
Issue	sphinx-doc__sphinx-8035	sphinx-doc__sphinx	5	7	2	1	1	0.2857142857142857	1	1.0	0
Issue	sphinx-doc__sphinx-8056	sphinx-doc__sphinx	5	2	1	1	1	0.5	1	1.0	0
Issue	sphinx-doc__sphinx-8120	sphinx-doc__sphinx	5	3	3	1	1	1.0	1	1.0	1
Issue	sphinx-doc__sphinx-8265	sphinx-doc__sphinx	5	2	0	0	0	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-8269	sphinx-doc__sphinx	4	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-8459	sphinx-doc__sphinx	5	1	1	2	1	1.0	1	0.5	1
Issue	sphinx-doc__sphinx-8475	sphinx-doc__sphinx	5	2	2	1	1	1.0	1	1.0	1
Issue	sphinx-doc__sphinx-8548	sphinx-doc__sphinx	5	3	0	0	0	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-8551	sphinx-doc__sphinx	5	2	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-8593	sphinx-doc__sphinx	5	4	1	1	1	0.25	1	1.0	0
Issue	sphinx-doc__sphinx-8595	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-8621	sphinx-doc__sphinx	5	1	0	0	0	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-8638	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-8721	sphinx-doc__sphinx	4	1	1	3	1	1.0	1	0.3333333333333333	1
Issue	sphinx-doc__sphinx-9229	sphinx-doc__sphinx	5	3	1	1	1	0.3333333333333333	1	1.0	0
Issue	sphinx-doc__sphinx-9230	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-9258	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-9281	sphinx-doc__sphinx	5	1	1	2	1	1.0	1	0.5	1
Issue	sphinx-doc__sphinx-9320	sphinx-doc__sphinx	5	2	2	1	1	1.0	1	1.0	1
Issue	sphinx-doc__sphinx-9367	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-9461	sphinx-doc__sphinx	5	8	2	1	1	0.25	1	1.0	0
Issue	sphinx-doc__sphinx-9591	sphinx-doc__sphinx	5	1	0	0	0	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-9602	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-9658	sphinx-doc__sphinx	5	3	0	0	0	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-9673	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-9698	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
Issue	sphinx-doc__sphinx-9711	sphinx-doc__sphinx	0	2	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-11618	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-12096	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-12419	sympy__sympy	5	3	1	2	1	0.3333333333333333	1	0.5	0
Issue	sympy__sympy-12481	sympy__sympy	1	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-12489	sympy__sympy	3	24	3	1	1	0.125	1	1.0	0
Issue	sympy__sympy-13031	sympy__sympy	5	2	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-13091	sympy__sympy	5	56	2	1	1	0.03571428571428571	1	1.0	0
Issue	sympy__sympy-13372	sympy__sympy	2	1	0	0	1	0.0	0	0.0	0
Issue	sympy__sympy-13480	sympy__sympy	1	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-13551	sympy__sympy	5	1	1	2	1	1.0	1	0.5	1
Issue	sympy__sympy-13615	sympy__sympy	5	1	0	0	1	0.0	0	0.0	0
Issue	sympy__sympy-13647	sympy__sympy	0	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-13757	sympy__sympy	5	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-13798	sympy__sympy	5	1	1	2	1	1.0	1	0.5	1
Issue	sympy__sympy-13852	sympy__sympy	5	3	2	1	1	0.6666666666666666	1	1.0	0
Issue	sympy__sympy-13877	sympy__sympy	5	3	2	1	1	0.6666666666666666	1	1.0	0
Issue	sympy__sympy-13878	sympy__sympy	5	15	2	1	1	0.13333333333333333	1	1.0	0
Issue	sympy__sympy-13974	sympy__sympy	5	3	2	1	1	0.6666666666666666	1	1.0	0
Issue	sympy__sympy-14248	sympy__sympy	5	5	0	0	1	0.0	0	0.0	0
Issue	sympy__sympy-14531	sympy__sympy	5	12	1	2	1	0.08333333333333333	1	0.5	0
Issue	sympy__sympy-14711	sympy__sympy	4	1	1	3	1	1.0	1	0.3333333333333333	1
Issue	sympy__sympy-14976	sympy__sympy	0	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-15017	sympy__sympy	4	1	0	0	1	0.0	0	0.0	0
Issue	sympy__sympy-15345	sympy__sympy	5	2	1	1	1	0.5	1	1.0	0
Issue	sympy__sympy-15349	sympy__sympy	1	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-15599	sympy__sympy	1	2	1	1	1	0.5	1	1.0	0
Issue	sympy__sympy-15809	sympy__sympy	5	1	0	0	1	0.0	0	0.0	0
Issue	sympy__sympy-15875	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-15976	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-16450	sympy__sympy	2	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-16597	sympy__sympy	5	8	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-16766	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-16792	sympy__sympy	5	1	0	0	1	0.0	0	0.0	0
Issue	sympy__sympy-16886	sympy__sympy	1	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-17139	sympy__sympy	3	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-17318	sympy__sympy	5	3	2	2	1	0.6666666666666666	1	0.5	0
Issue	sympy__sympy-17630	sympy__sympy	5	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-17655	sympy__sympy	3	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-18189	sympy__sympy	4	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-18199	sympy__sympy	3	2	2	1	1	1.0	1	1.0	1
Issue	sympy__sympy-18211	sympy__sympy	5	1	0	0	1	0.0	0	0.0	0
Issue	sympy__sympy-18698	sympy__sympy	5	2	1	1	1	0.5	1	1.0	0
Issue	sympy__sympy-18763	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-19040	sympy__sympy	5	1	0	0	1	0.0	0	0.0	0
Issue	sympy__sympy-19346	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-19495	sympy__sympy	5	2	2	1	1	1.0	1	1.0	1
Issue	sympy__sympy-19637	sympy__sympy	1	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-19783	sympy__sympy	5	2	2	1	1	1.0	1	1.0	1
Issue	sympy__sympy-19954	sympy__sympy	2	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-20154	sympy__sympy	1	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-20428	sympy__sympy	5	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-20438	sympy__sympy	5	6	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-20590	sympy__sympy	5	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-20801	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-20916	sympy__sympy	5	2	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-21379	sympy__sympy	5	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-21596	sympy__sympy	5	2	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-21612	sympy__sympy	5	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-21847	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-21930	sympy__sympy	5	3	1	1	1	0.3333333333333333	1	1.0	0
Issue	sympy__sympy-22080	sympy__sympy	5	3	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-22456	sympy__sympy	5	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-22714	sympy__sympy	2	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-22914	sympy__sympy	1	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-23262	sympy__sympy	5	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-23413	sympy__sympy	0	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-23534	sympy__sympy	0	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-23824	sympy__sympy	1	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-23950	sympy__sympy	1	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-24066	sympy__sympy	5	1	1	4	1	1.0	1	0.25	1
Issue	sympy__sympy-24213	sympy__sympy	0	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-24443	sympy__sympy	0	1	0	0	0	0.0	0	0.0	0
Issue	sympy__sympy-24539	sympy__sympy	1	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-24562	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
Issue	sympy__sympy-24661	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
BM25	astropy__astropy-12907	astropy__astropy	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	astropy__astropy-13033	astropy__astropy	5	1	1	2	1	1.0	1	0.5	1
BM25	astropy__astropy-13236	astropy__astropy	5	1	0	0	1	0.0	0	0.0	0
BM25	astropy__astropy-13398	astropy__astropy	5	8	1	1	1	0.125	1	1.0	0
BM25	astropy__astropy-13453	astropy__astropy	5	1	1	1	1	1.0	1	1.0	1
BM25	astropy__astropy-13579	astropy__astropy	5	1	0	0	0	0.0	0	0.0	0
BM25	astropy__astropy-13977	astropy__astropy	5	1	1	1	1	1.0	1	1.0	1
BM25	astropy__astropy-14096	astropy__astropy	5	1	1	1	1	1.0	1	1.0	1
BM25	astropy__astropy-14182	astropy__astropy	5	4	3	1	1	0.75	1	1.0	0
BM25	astropy__astropy-14309	astropy__astropy	5	1	1	1	1	1.0	1	1.0	1
BM25	astropy__astropy-14365	astropy__astropy	5	2	1	4	1	0.5	1	0.25	0
BM25	astropy__astropy-14369	astropy__astropy	5	5	0	0	1	0.0	0	0.0	0
BM25	astropy__astropy-14508	astropy__astropy	5	1	1	1	1	1.0	1	1.0	1
BM25	astropy__astropy-14539	astropy__astropy	5	1	0	0	1	0.0	0	0.0	0
BM25	astropy__astropy-14598	astropy__astropy	5	2	0	0	1	0.0	0	0.0	0
BM25	astropy__astropy-14995	astropy__astropy	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	astropy__astropy-7166	astropy__astropy	5	2	1	1	1	0.5	1	1.0	0
BM25	astropy__astropy-7336	astropy__astropy	5	1	1	4	1	1.0	1	0.25	1
BM25	astropy__astropy-7606	astropy__astropy	5	2	2	1	1	1.0	1	1.0	1
BM25	astropy__astropy-7671	astropy__astropy	5	2	2	1	1	1.0	1	1.0	1
BM25	astropy__astropy-8707	astropy__astropy	5	3	2	1	1	0.6666666666666666	1	1.0	0
BM25	astropy__astropy-8872	astropy__astropy	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-10097	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-10554	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-10880	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-10914	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-10973	django__django	5	3	2	1	1	0.6666666666666666	1	1.0	0
BM25	django__django-10999	django__django	5	1	1	2	1	1.0	1	0.5	1
BM25	django__django-11066	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11087	django__django	5	3	2	1	1	0.6666666666666666	1	1.0	0
BM25	django__django-11095	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-11099	django__django	5	2	0	0	1	0.0	0	0.0	0
BM25	django__django-11119	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11133	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-11138	django__django	5	14	2	2	1	0.14285714285714285	1	0.5	0
BM25	django__django-11141	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11149	django__django	5	5	1	1	1	0.2	1	1.0	0
BM25	django__django-11163	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11179	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11206	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11211	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	django__django-11239	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-11265	django__django	5	2	1	1	1	0.5	1	1.0	0
BM25	django__django-11276	django__django	5	4	3	1	1	0.75	1	1.0	0
BM25	django__django-11292	django__django	5	4	2	2	1	0.5	1	0.5	0
BM25	django__django-11299	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	django__django-11333	django__django	5	4	3	1	1	0.75	1	1.0	0
BM25	django__django-11400	django__django	5	5	3	1	1	0.6	1	1.0	0
BM25	django__django-11433	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11451	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11477	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-11490	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-11532	django__django	5	11	3	1	1	0.2727272727272727	1	1.0	0
BM25	django__django-11551	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11555	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-11603	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11728	django__django	5	2	2	4	1	1.0	1	0.25	1
BM25	django__django-11734	django__django	5	4	0	0	1	0.0	0	0.0	0
BM25	django__django-11740	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11749	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11790	django__django	5	1	1	2	1	1.0	1	0.5	1
BM25	django__django-11815	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11820	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	django__django-11848	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-11880	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-11885	django__django	5	9	2	1	1	0.2222222222222222	1	1.0	0
BM25	django__django-11951	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-11964	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	django__django-11999	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-12039	django__django	5	2	1	1	1	0.5	1	1.0	0
BM25	django__django-12050	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-12125	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-12143	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-12155	django__django	5	5	3	1	1	0.6	1	1.0	0
BM25	django__django-12193	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-12209	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	django__django-12262	django__django	5	1	1	4	1	1.0	1	0.25	1
BM25	django__django-12273	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-12276	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-12304	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-12308	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-12325	django__django	5	3	2	1	1	0.6666666666666666	1	1.0	0
BM25	django__django-12406	django__django	5	3	2	1	1	0.6666666666666666	1	1.0	0
BM25	django__django-12419	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-12663	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-12708	django__django	5	1	1	2	1	1.0	1	0.5	1
BM25	django__django-12713	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-12741	django__django	5	2	1	1	1	0.5	1	1.0	0
BM25	django__django-12754	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-12774	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-12858	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-12965	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-13012	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13023	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-13028	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13033	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	django__django-13089	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13109	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13112	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-13121	django__django	5	11	4	1	1	0.36363636363636365	1	1.0	0
BM25	django__django-13128	django__django	5	3	1	2	1	0.3333333333333333	1	0.5	0
BM25	django__django-13158	django__django	5	2	0	0	1	0.0	0	0.0	0
BM25	django__django-13195	django__django	5	3	2	1	1	0.6666666666666666	1	1.0	0
BM25	django__django-13212	django__django	5	11	1	5	1	0.09090909090909091	1	0.2	0
BM25	django__django-13279	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-13297	django__django	5	2	1	1	1	0.5	1	1.0	0
BM25	django__django-13315	django__django	5	1	1	5	1	1.0	1	0.2	1
BM25	django__django-13343	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-13344	django__django	5	5	0	0	0	0.0	0	0.0	0
BM25	django__django-13346	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13363	django__django	5	2	0	0	1	0.0	0	0.0	0
BM25	django__django-13401	django__django	5	3	3	1	1	1.0	1	1.0	1
BM25	django__django-13406	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-13410	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13417	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13449	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-13512	django__django	5	3	2	4	1	0.6666666666666666	1	0.25	0
BM25	django__django-13513	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-13516	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13551	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13568	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13569	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-13590	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13658	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-13670	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13741	django__django	5	5	3	1	1	0.6	1	1.0	0
BM25	django__django-13786	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13794	django__django	5	2	1	2	1	0.5	1	0.5	0
BM25	django__django-13807	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13809	django__django	5	2	1	2	1	0.5	1	0.5	0
BM25	django__django-13810	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13820	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13821	django__django	5	1	1	4	1	1.0	1	0.25	1
BM25	django__django-13837	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13925	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-13933	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-13964	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	django__django-14007	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14011	django__django	5	2	1	4	1	0.5	1	0.25	0
BM25	django__django-14017	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14034	django__django	5	2	0	0	0	0.0	0	0.0	0
BM25	django__django-14053	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-14089	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	django__django-14122	django__django	5	1	1	1	1	1.0	1	1.0	1
