instance_id	variant	candidate_entities	rendered_entities	source_entities	prefix_source_entities	tail_source_entities	prompt_tokens	context_sha256	prompt_sha256
pytest-dev__pytest-7432	mural	19	19	6	2	4	3421	634ffd52d2364ca81778513da41c6a87d5c0e4afc575e2f20645184fedaa4a7b	4613489642a77bb3809d641acf68d618eb8b585337e293682ca058418e40eca6
pytest-dev__pytest-7490	mural	18	18	4	4	0	3914	1c0e141e085c9f453eaeea4add3089c8571b52a31c4c5bac04d0cc46825ca256	87d15f209c3a8be83cbe05d989036f72c86dc7eacd01bf3126f315e236ca818c
pytest-dev__pytest-7521	mural	14	14	4	2	2	3798	2d307ba38c4d513c1a8a433c02c9222afacaf0d5cb96723b8a313fbcf08f2a4c	3733c250d35f9118805ff574699c9a45b0a6a2fba4f3c5995e17a48e78defbdc
pytest-dev__pytest-7571	mural	18	18	4	2	2	2931	29fc2b4943bad1996093970322f1e2d9d9abb3d3dbd4036bc09f7a888adf9e58	84bbc357adb414be4adf9add283c571d7d4e612964d6d95a9558d5886e7ff993
pytest-dev__pytest-7982	mural	15	15	8	6	2	3032	a85775c5375d3e89cc9ff877a4fa2b12ad03652a72b75ae5e59219dddb9bb51e	81c608821fffc6c2b0fe6ec801a8198d0d877c2698c0c415a1c1974ba13d0f4f
pytest-dev__pytest-8399	mural	10	10	3	3	0	2683	6b7e75302d4bcde0302fb3b4b120347be062c10d8434163da275aa7c12cfae2e	743a11ae89e2b22f3f93bf4956665671cc377a05ffb68c17f1e2f0b3551f9db7
scikit-learn__scikit-learn-10297	mural	20	20	2	1	1	3551	5e3715a71efb08e4ff9f623f38e15ccda98be8cbeff3d030a1f4b40f71724c88	1b51352527acd1ae79aa5e3572e1d0fd182ca29af09f580178e15ea7b7aaae56
scikit-learn__scikit-learn-10844	mural	20	20	2	1	1	3898	4411c110a50ae2d47b7b1cc0b743432bef5fca1f00ffe832ac2bb0dfc8f138aa	1882278b325ed94c03da152d668c5ad28304050d0c15e479540699911b6b2433
scikit-learn__scikit-learn-10908	mural	20	20	5	3	2	3694	cf4cbd094b395ebd8bb7da1aea2fbd119361cff5dfdb28642f13aba3cb51e6bc	a62c88de3fa5c7676c419fb07f8e96cf1da80b4c1b85c68dcba35af3fe7166c2
scikit-learn__scikit-learn-11310	mural	20	20	2	2	0	3542	cc1b851b0cb454ae118d9dd7d22b05bcb3bf3fb4bac7d7af199cf7621a560db7	0ac81e8e4792d44d2817dd6df6f556a8a7248b56b55b6df8db74aa8136fa8e80
scikit-learn__scikit-learn-11578	mural	20	10	2	2	0	3986	d18aa8ee23c458718b4a1da406b4479c75ecaa908b47afdcf879d1a3b6eb1e71	01e72268b7f4d8d377e1faf6099094da21ea008f32b81d7d2654c1cebc183d6a
scikit-learn__scikit-learn-12585	mural	20	20	5	3	2	3867	a82357cc6deb561329677de83d7cdca024f72475c799b70a9ada3946999bd350	bb4829d86044efefa6610af32cfddc142866b80eda45a5638e193c10ed24264f
scikit-learn__scikit-learn-12682	mural	15	15	4	2	2	3779	6159cf47fc67b913b3df4ebf16fba5405ce26c2034320137d0a333e41d652f3b	570bc44880fc21982a105683dcc5ebc1308d3aed025ba0d7c6b9348abe489834
scikit-learn__scikit-learn-12973	mural	20	20	4	2	2	3913	a6e059760dd8d86f4de79db72c60d03820071a7dcaa0a0cace319fa007a6917a	b5398a0a29306e5619ef8a132474d6e7e1b87afcdc0d7693d05c8ccd266275d6
scikit-learn__scikit-learn-13124	mural	20	14	2	2	0	3881	67ad51bad06d648fc35817a82bee49ae5ea767eb9b3eaaa113c400bd0e9e0e63	eb30c5def4c58bfdb24a2947454827164eb78ad0f61a7ed34f0e160970c32e41
scikit-learn__scikit-learn-13135	mural	20	14	2	1	1	3950	4463fc4e18e7f9f6a650cc1e4f2a6261559f43508e2ea819a528435c4ff482b1	f89751de47220cc9ff919c32b5712a11b7d81b82a6ab567ca2e5fae2be19131f
scikit-learn__scikit-learn-13142	mural	12	12	4	4	0	3984	e8cebe3da87dd95c22991d2a4dc6036959b99b36a6798b6ad233ea57d8198dcd	c33a6c87ac0504e6dcdc9f922a890c1363b944b304b8f20dafad759c2959e76f
scikit-learn__scikit-learn-13328	mural	20	14	2	1	1	3926	c4c4f4cafbc718eea64d634aae377580e912c1230b4c343036c7b47f2db0eaa7	aab1fd8b1d35731c738df9a6940025b5f687d4643c19380f3288ef06ab2ee8fd
scikit-learn__scikit-learn-13439	mural	19	19	5	2	3	3141	444e4d6fdce8fa81ecd63a8cafb62e7bf475986c7892c318c33ffe0dbda1393c	01177acdf4a542ae66cad2b7b1a40cf9f4efb01367ec5f0b42553499e91f0267
scikit-learn__scikit-learn-13496	mural	16	16	4	2	2	3650	61ddc0d88d00ee2611d18921fb0da055ac3569502b7d35abc974d080d2dec5b1	c493c8caa16060b130de18965624fc05a2bf18b36bbb5202563505e392e86398
scikit-learn__scikit-learn-13779	mural	17	17	7	3	4	3567	b4480a07083df4cec2079ed61c1e8a449bc618ffffa19a12c154198f01e8ab64	1b806a38df3e94d3f18057870298b97383b82be6a80b2554b2a3b36c7899b185
scikit-learn__scikit-learn-14053	mural	18	18	3	1	2	3854	79f0e7408212d3b196a3356a45ea6e6f0654371a8069a791278c8a4907ee7ad3	e8156cf40fa570b403439ff7457f5adda20e467ae6da5398bc27d5c706ed1a51
scikit-learn__scikit-learn-14087	mural	20	18	2	2	0	3706	1a364ebc31ea0fac091eaa3790c9504329951e4acb73bc08f944557195de0672	90d4c3cb0830390b90cc2372c8e7ccdea85ffb3254ec020c344338c6089d591b
scikit-learn__scikit-learn-14141	mural	17	17	8	5	3	2570	ffd7a81c43f7ea0e86e9a34b2194d9275c4940cfc85cb8b71c982f54e754249e	2a60003664c9ea06eca60f779d4cf1f231877629ff747cf82ec83e03c2d7cf52
scikit-learn__scikit-learn-14496	mural	20	20	2	1	1	3842	2010fa2e778d92a2cf895e60cc3f677f91540176692595fdaccbaa9ce11e8ae7	cb53d2708f4b864f3c677471c90e88ac1602f487ef1af8cab0fbbb0661688279
scikit-learn__scikit-learn-14629	mural	19	19	4	3	1	3923	3fd8009ef158be203566a70eb10d5fce77711cccbf7b068d875ca4e4076dedbd	8a085a4e29422db50353bad0577226430572e2ca5a2526c472d5386297ea0321
scikit-learn__scikit-learn-14710	mural	20	18	2	2	0	3916	5dadb2a2df00ca1b0292da6e8097397b54297af0d7a1d477b650762fbfa2d916	0bb1d2e6512211991405be0f6a3723407e13499263691cd50d12ff0ff6264df6
scikit-learn__scikit-learn-14894	mural	20	20	4	3	1	3862	c8ebc1473a7b014142f631924edac8114d155c22ab3379d4575398188c866985	735fc977e8a2d929612df2e30e3e2b74832dfc4fb0294845100409c26a1696a7
scikit-learn__scikit-learn-14983	mural	18	18	4	2	2	3865	45eacc791e308dabb0d2e8d7856333aac0e084d1bf61e823d1a3e13cdeddc67b	65c46669964a5ed707a78d2cec81304463b7cf3940857fb654f8688549a36091
scikit-learn__scikit-learn-15100	mural	20	20	5	2	3	3830	1c4753eee734c4083b05f04f2380a7bd42cd11babe5e061fa433bd78b1807577	a170f759f52cceb6cd2181e412f14299ff9c4b49b7577d669b4fd32051f70ecc
scikit-learn__scikit-learn-25102	mural	15	15	6	3	3	3653	43488bdde1c68a8658bb5b654144b05874ea0ee0eff12aaba1bece586ccf11ad	2d25e55a0206b06064a4bfbd40b9682c98f7ba8707fb341cf61363589566c834
scikit-learn__scikit-learn-25232	mural	20	20	6	4	2	3840	9e90f0065e50da9dd6eebc3174c87e42c0592cfd0b2224051bfe0bc18c8c34ce	1b577221a6aefaca290432b934367d0a37a72af6ffd250adbe365b0fce2a32f4
scikit-learn__scikit-learn-25747	mural	19	19	2	1	1	3995	fffc28615ef1eab32ba97bbdafc3695a4715e4db267b6c9fd73acb492146d221	b6ad0073fa6784736513422d2e5cbf0b841f7555848862f7af127cb816e1147b
scikit-learn__scikit-learn-25931	mural	19	19	2	1	1	3697	1fd248aa83682817b5aae1761dd214a140b4f311c44fe105f4f8fb0f4e6cad74	baa6b65a87459a663ee9014e4992a6023e9c6838a8060cee5da7b7a0eba8ae36
scikit-learn__scikit-learn-25973	mural	20	20	5	3	2	3956	c62b32e907a54c7f3ed0ec4ebe2b94a433763b99fe1ffd7810eaa26a3b3c32ae	80f5d159095209ef8ef4a0bc2ee4f18d79cd7524efc22079bd0996ad585499fa
scikit-learn__scikit-learn-26194	mural	20	20	5	3	2	3949	ea181f0daf68db882eaaf128c3a0076f92a2941634b3f4c4168c9febb36a7fec	97397fe0bbbd93cb8a3dffa1e94d657ef04ce1d1fa9d712d05da81ea77e60c1a
scikit-learn__scikit-learn-26323	mural	19	19	6	3	3	3983	09ae8b587b8ee96827368c26a817bbf700e8075d72d0a074495c2d98fdfcf52e	1047a8d85ac5bcd6c6fb5d46cf70983ab5e489a06c40d93b813d4774b6760539
scikit-learn__scikit-learn-9288	mural	13	13	4	2	2	3552	a1a8d5ac889a396da2a33ff21b9ffe65454fa87facc26697b964079a5f544501	f0b2e666872d97ac6f1eb984d0e4dd9d42cb2f977f3f04ceea7ae0d3f2c7667c
sphinx-doc__sphinx-10323	mural	15	15	6	3	3	3618	1083bbb7b3025b1c9f20da1a325be02a994c9836c0856d4bfbe6961465a73c3e	a5ca73ae785737132bab5bfb9f07a4f794566561601f4b9c5243eba8f83748c2
sphinx-doc__sphinx-10435	mural	18	14	2	2	0	3858	aa66c6a446c147ffb04a0aa6d10b1c1cf091713cd3e8e4a09488607348e98586	ee6becc1a155f7a88d70f5dd4612035920c2739b6611c9ccb4fe8ee93fddbb28
sphinx-doc__sphinx-10449	mural	16	16	4	3	1	3978	288b392eed3c80756f001aa0a4ec63cbb94091f9ff97deeac2193580aa0626a1	f7e88c037275ba5a32cb915f76fad39b613a02689b28d475103b886e4a1b592b
sphinx-doc__sphinx-10466	mural	18	18	6	2	4	3831	c78c23257a728dc96643908662d5a2689fd62e4b6db78ba3927e06be3551c7f9	34943e466a6dff3d67036674ff2b71216a97112871e751cc9cd0ead30d1e9c25
sphinx-doc__sphinx-10614	mural	14	14	6	4	2	3368	ea4de6955ffa3f4f88659d3088ab1b3a50895188714a04b87b26660f3175b0d9	2f7b0f827d5c66720dee20ca4e32e1979842e9ac102b778b6e0cb43f4703e43e
sphinx-doc__sphinx-10673	mural	18	18	2	1	1	3507	9b0751f434fc6953967574cf42b2b96925ff212cdedfe899ba1f752f60ef4426	1d8545302b9496089608170fd4d38f9cb936900f9f0640dc1fea0516e7eef7ef
sphinx-doc__sphinx-11445	mural	17	17	6	4	2	3793	431eda1760787fac405238470dbb2ae72d78a23c37dba4e632170a6e20cfdae6	33bead953af7f7c8a337ee3724f07519cb37e122020d9b48497e1a9ddb31c85c
sphinx-doc__sphinx-11510	mural	15	15	7	5	2	3979	4a8617b384ec5fcaa03ed2e9f057292cf8b7ea5ab6d3525b5d74e6f0f567ad65	2757f03324529f9774e33103f5fd4340b3fc0de390f3ce0c1160120efe97f8cf
sphinx-doc__sphinx-7440	mural	19	19	4	1	3	3858	dad37069375ffa34c15c204aff8b3e2fea26e5efa10b5f6b219f6e3d9127d0a9	60a725f9f929ece56675a40ef406e1559538f686cc9ceaa1bcc84f61e6db53e9
sphinx-doc__sphinx-7454	mural	16	16	6	4	2	3849	044c267cc2696c125432868e69cd7f64f6f23ad11ea2a608f3b20d409c1b4ba9	aa607fb67d08cd6e81c552b82d69111600783e0f90c417aca23bc73e6c5ab09d
sphinx-doc__sphinx-7462	mural	18	18	3	2	1	3841	4b4acbbc490b7fd383a4fd442a0d7cc91a3857eeafb922fc2401325a5289c5d0	e36ac9e6246e5af910be600e974882cd66b01fc630dd5348f4e4d79a881c5a7f
sphinx-doc__sphinx-7590	mural	15	15	7	5	2	3390	8aa32613c569894ecce57721b3ff06ea846b57f6199e8af10c94c7dbb3c699d0	d944c0dbbfdc57b94bd6d707aee17b287a8c023321364aaefdef50faff0b455a
sphinx-doc__sphinx-7748	mural	17	17	6	3	3	3510	86a3300fdcc0d12014dc975bd1b7c588d98d1ff86cb736aa2ff68946e1329c84	8ee10ea0210fe043c3eebdf1c15e9e3c175dd9eb0de5a980a1008b686e66bc14
sphinx-doc__sphinx-7757	mural	11	11	5	4	1	3659	b03bd031bd270007023c27193315e92424a576cd3ba62b0596c12ef23c7ed66f	bfae65c91fdff42b44c68497b43465f30220b7f6a609311b126c4274fa5db6ed
sphinx-doc__sphinx-7889	mural	15	15	6	4	2	3136	f8fe83f73059c9921ab9ba193df3155b76e8bc9a2dd345406a99d38493088ee6	29264ed1e8f8422e192e87a3b11c4cdf3b6ead3adfba3ff029f1ef1832df52e0
sphinx-doc__sphinx-7910	mural	17	17	4	3	1	3677	09dd8612e9fbf5aa5d702e2de70d9679420aa036f572c93204f15efac64b4bd7	73d09682c4250df0eb248cf85f95afad47e890cd4531c3dcd9f6f84fbcefe628
sphinx-doc__sphinx-7985	mural	16	16	2	1	1	3528	6ac2334489e2645122c1d279f8252164c6244679425b500858a54c2b2d0d39e7	b336017d99ff4e16397bb60ff0666b6dbb065745a4525d2dab40e5482f1ecb6d
sphinx-doc__sphinx-8035	mural	17	17	4	2	2	3057	8df97db1042ea436606383b5fd573301ac41d979df2d9323f086abc7932ced0c	9ee3fc7b840c728cc8f07e9b50cec8389dc8e9143aeff497971b1724b5c1fdf7
sphinx-doc__sphinx-8056	mural	18	18	6	2	4	3843	4dedf76882c7384f7ab0184be80702ee9cdf91d5855ae0ef4f55c40ef10e0a00	a8663d7ad7c9380e031bb4c19649762525ad677ccdb6fcbd584b16f2c2bc7382
sphinx-doc__sphinx-8120	mural	17	17	4	2	2	3772	898f6870b218c89504323a71fecfc5bd93c3d0e35f1d1d2229233411dde281a5	b91fbb65d9c7aed3f22897dfd4a82cf0bfe6773fac3f13d4d15d7c04ed879296
sphinx-doc__sphinx-8265	mural	18	18	6	5	1	3927	aafee5b8fed6dd399c6e4153f3bbddfe215a0a2e0603357c6fca0fc6185275d4	b574faa443386db8143dea3bd434c9f9daa871383613ca2fccffcadfe66bd143
sphinx-doc__sphinx-8269	mural	17	17	6	4	2	3448	2ea3ecc0ba1baad7265cba0302ca247f20a341d19f822e5fc19597354f4615d5	e72779ce82fff1eb7ae8389e0077398758e425d862661e637c86ae61b31b65ea
sphinx-doc__sphinx-8459	mural	18	18	8	6	2	3929	89e5e21df79586377d5ceb5a2d2cffed7a6ad53e8e71928fc0a749c50832fb5e	52d0cca30cbbf1550335c6c287d320819b7526428624f798daa90a18fa08e556
sphinx-doc__sphinx-8475	mural	16	8	2	2	0	3427	0e34700c45b544f781b644d268f0db79c9a5a3b60d8cc158ff6bbe1843fb79bc	9e234906072ce3e8086d3be297c7498059c896b0035e29b807ba9db30b11a41d
sphinx-doc__sphinx-8548	mural	13	13	7	5	2	3568	618abfad107decdee2eccd8052fe9506bec14aab71a584a4a91c4237b45d7a99	c0582e7b63bf37d824a7203220b180f5c54376b03e98f2fbd1f1ece90ac8b2c8
sphinx-doc__sphinx-8551	mural	17	17	2	1	1	3860	73ece819b118ff456b39227c12fc05b05681e206c6bca016f1601cdcd818261f	ec3f68bbc461ae9b6f7033e736c83a0def99e327e477057b95d76c7283433367
sphinx-doc__sphinx-8593	mural	18	18	5	3	2	3641	154df472cc07dd5f6a16518b90b04f051640a246c104fc846792410b22b1bb70	b5eaa0a600f1086e82079360ee6c4716d1e485511a9bd48c05a769f253a3704c
sphinx-doc__sphinx-8595	mural	19	19	6	4	2	3874	1e1316dd07e45895e02ef320c875e9590abbebeca8fd1697653a818dfdbf6774	0709f988ecb552b78786cc5320f1f3a3ccd716758c62bbeac7e17ec1e3f82f01
sphinx-doc__sphinx-8621	mural	15	15	5	2	3	3651	04979fa1de2dc36c652cf550dd625303fc90e2050c88cdec787b36442cfed16a	a58c4f0b668a5b0452f28acdbda54c8957550d682fc6ff48febf4a1defc12dc2
sphinx-doc__sphinx-8638	mural	16	16	4	2	2	3751	fef550df61133df7644c522bf8bb2168dd5c8ef9c61f9daeab8a1cb99772b19b	5f651de349ef5b9d951cdfef304ea323135284b32ac8512ae497436c6394db0d
sphinx-doc__sphinx-8721	mural	20	20	6	2	4	3960	a5e7750d7e8686d6d04a51e80c01e37ac08cd1a4244f31f925c3382f5683e86a	fcf9004cfcf915be4b0eabf95f8a2a2d48f36815fd115c9bccf88dfad62b0048
sphinx-doc__sphinx-9229	mural	19	19	2	2	0	3776	bce05682b0e54e2038571a1b2433387fb6bc74243a026666e0ffe9c8ead2a185	9250af85635d38660ff87c0edf690f34238a92cd535341266ad63f21c6a3f52c
sphinx-doc__sphinx-9230	mural	15	15	6	4	2	3893	aad730bec46638d15df717c2c5eef46738453d1f8d3fa02de207292fd998d20d	a0251fc21c28ae3fcadd487795d52c8105f26b455e4ed54693123dc2a8057a91
sphinx-doc__sphinx-9258	mural	15	15	3	2	1	3644	83b798e364ca41526832a59822b69bdbdd9d860a784857f1778a0a787bca2ffb	60c636ed7e646cf92b90be201ee12034c27ae2d83613d668d8376e5439783e1a
sphinx-doc__sphinx-9281	mural	16	16	6	4	2	3820	90db9103eb7f0adb497fe0db553d4ed3f1b7657c10680fd1b3e87f310e1c9b49	c52d436c6ca63d984dfb8d8cdc828369c806eb89685a4adfc1553bf4049ee9b6
sphinx-doc__sphinx-9320	mural	19	19	4	2	2	3182	905fe1c466b08d489b7efc39ab00d249e0a4e6ca75db640cf47c7b003161c4dd	3b4c84e99241d59c3543d84918c7d295e738b49081bf372952a689856f6fe410
sphinx-doc__sphinx-9367	mural	19	19	6	3	3	3951	c71ee31010bc2a3ff22b8dfc0cb01c2c8de9eb05ff8930febca259e413bb0740	a6649c65e03c781fddf9ab635e97aa195ed08b76475146b47bfdda2bc7d78f64
sphinx-doc__sphinx-9461	mural	14	14	5	2	3	3687	bfa70a52fb2c7587ca04afb51eddd4fb6f2b3d0a8f2889365c156fbc03eae200	490b24715487465300611b0a9d9c2badab32efff2dfc264e2ae492301aa59c20
sphinx-doc__sphinx-9591	mural	15	15	6	4	2	3880	5d089364aef959644007fc4d5f30accf477508c5b49b222cda2c3aee3d12cff7	8d17924fbe591d6dd4685e5973037cf2d6a57268ecd5eeeb84b5b529aec5c73a
sphinx-doc__sphinx-9602	mural	16	16	4	2	2	3728	8bb0aec040334c670a5016edcec7b522fac6cad054b1346267eb7a379c44348e	c4e76bec126dd0f59cfda7878ecfd0a46dd0fbb4858693364b61d1476780312f
sphinx-doc__sphinx-9658	mural	13	13	6	4	2	3262	bb01193d793b4ee6f3122b447e72a6855906e268cb37971b4955614a16b143ca	c3965a5e60cf735c65cc87815e33d1a1664787a5df7ef1c5591c6dcd436db13d
sphinx-doc__sphinx-9673	mural	17	17	6	4	2	3703	cb4d8afef0a74a17aeff6c8a1efb976d413c25af523557d9da253304b23df3a0	14eba92131de562961b81be0eef5a48b1ea59376708ff3180d96eb60938c1e7d
sphinx-doc__sphinx-9698	mural	20	18	2	2	0	3489	f95597ddbaceaa2d94844092a90636acbbf7cb16e24510f5bc270e1918e773b8	bc8f37efba0909f15e898c240573a58766203f4c8ea69424f2a6e8b520c974e8
sphinx-doc__sphinx-9711	mural	20	20	2	2	0	3651	98d7988b38eba529f1ca3fbeb95855eca7ca04b7127ce0c30ff026878b9a05ce	b49796335e8a3af24cba63d9b45c0527e4b709b997e681597cdfa80b05f77648
sympy__sympy-11618	mural	18	18	8	5	3	3766	b41397479617bc8b8c42f88567fae0fb9fb3f31eda9145f29063c54d84232f60	4a09e54c2052ada54db184e3e5e6ca436089d4c5d59bbffd28357fce4da73bbf
sympy__sympy-12096	mural	18	18	5	3	2	3612	1db08691197d26c36055a12dc2932b1fb5dcf41ed106f1b494ee2e73544f6f59	a73f91f7dcb7eca2fd0293025b334cd2c6230a41711ccd29de26784f0a7df375
sympy__sympy-12419	mural	16	16	8	6	2	3990	195496aa53985d6b48430ab497fa9335e039de8eb3700af972382cc369537424	b8388271ab45de82d5af4aa0a1ba52a49b064096b2e021b374974a1db39f1a78
sympy__sympy-12481	mural	20	20	7	3	4	3574	eaf773aa2809c4a63dc01c834673f94f8d03d1c6a54895e6e8cb4e9e3aa91d13	22f2ad67fbc60748996051c0ce04ed17d5fde1937c6c5cc1d95e38a203c3178b
sympy__sympy-12489	mural	20	20	4	4	0	3518	f33fabf47820b863f937df578ef30e8eeeebbdd6945edf7267876ece358ac07f	7002a52edea54766f9af7edc9ab896db990dadf5fe6840eed3f161cb78d82077
sympy__sympy-13031	mural	14	14	5	2	3	2791	ed21c95fa2295707bd1cd6cc8719d4184c47d409ba93bf53596657992cafd71c	c280c4a8dde398f3b8e4403dd606a1d8f1ea842c6e97424c5c72fe7bf3287894
sympy__sympy-13091	mural	14	14	6	6	0	3154	67d9c1635b3391d7ca60b2c729f09238c90c80f4e86f2aa3fe8fa4436fbb9059	286e5ba4f598c54227f99a001fc0e6b76b5735102780ae9a584ff621321d7017
sympy__sympy-13372	mural	20	20	4	2	2	3267	b8451d99f4f37ddea9722d5166840deb93bbe4a84516f27530c6b6b0a3efef93	0bdd75400b5d6efe82d62b2efa22cd04fe491e598d9c2426737fbfeba59c86c9
sympy__sympy-13480	mural	20	20	4	2	2	3865	2707b8a74d432f05c098bd9cca1dfeb08475eb7048d6e0289b932fb009ed091a	e91395911ba203052de1385bd49cb5509797ebe8318bf6383575663723f39761
sympy__sympy-13551	mural	19	19	7	4	3	3370	a3c05c0671e23e78969755dbb17c11ebc00e69b8105ba1c3a994ae498292cfbd	07c5a6e201524bb55fac766183173eb7d872de83390be199c79973d463bc68db
sympy__sympy-13615	mural	15	15	8	4	4	3538	b8f969183222e603df7c8f61bef157c0ca57029caada713370fee1516fae7dc4	e18db3e4d98f9e80ba0637c16c5c23e7f3ba019bd78ecfb6afeab4cf28645e8b
sympy__sympy-13647	mural	20	20	8	4	4	3945	db8f2bed44f05fce964345da69d7ec2103d66e28d7e4e9c824fcb7a05e0fea8c	d1fc570aebc64a198ea4c6b2fb43a7f5646521af2a95b86867139d39483c8bbe
sympy__sympy-13757	mural	11	11	5	5	0	2619	c7b9743b83a924328bb072f833f1936b5af4eaaf37fb2f0f0792d87bbd961e74	9a46cdb3cb41fa8f0aec62288aeea6fc5b9e3d3f10ac15d1a4d2f05fba4718a5
sympy__sympy-13798	mural	20	20	4	3	1	3810	ae5f0a295692f1081c8ab585d278b256a0fdf31506c98ec49e941557d26b9e79	0f121e84e11396c5c308a7559adf9d6a0428beac648b56b684a2c0f44ebe7f04
sympy__sympy-13852	mural	12	12	6	4	2	3899	06295ff5793e6e1cd2b4e20d513b985d43f53c995419d3b781919247ce77528d	956c294852d2bd19a85c0c3a429d3b52fe1bcbdc8d052ef2e619fb55f7b17a8f
sympy__sympy-13877	mural	19	19	2	1	1	3943	b0807ea8c773fe19fcdd2e8d8198c65f93b77c58891a93d4fd94f4e40f737ff9	d9afca3b6c062a717d611e128bbf9d8167d938c60efb3b4224e8c07ff25ae0ff
sympy__sympy-13878	mural	20	20	6	4	2	3884	1d4e7edfdc1df9f1bca0e6b5a1df70ccb897e2cfd3294f6ecf9eff546ee77a2a	5f4bdd34803482d91dd1ea88b0417dd9dbb34ed977ded348805bed56b15ee8f0
sympy__sympy-13974	mural	18	18	6	2	4	3755	769f72cb9c4c4d25fd420bea3bb3b0a5f27f250b8c5f2142da021857bfb1004f	38a9349432db8bbf1a0cd733d8bca2cd80297f96a2ca0ea80e39445918ff0a7c
sympy__sympy-14248	mural	17	17	6	6	0	3091	3862dd36ba51e02bfbff9d7f84db4b58aabb56b5e5e2c981b8e8a808de6b4680	4460ec9da9c18cddc1e25d75bae102fd1494d5c304ff70c6d78d53d54348205a
sympy__sympy-14531	mural	17	17	5	3	2	2583	fade91d60c45c08d5325b12a3a3bea541dfc9cf46ebf32f974b3dbff80db4697	19f538658ad2b57dbfa22484bc91119a53ee02f4ef0f70ada64114ffb77ee451
sympy__sympy-14711	mural	20	20	8	4	4	3397	371cf6f990bed1b3df1d901c1c74d9a5b8e5042ec148e092cace3b078d750650	85fa2087f27ad3ab933784ef4f7352138328d8d0dc6588979b667f83f2d8f821
sympy__sympy-14976	mural	20	20	6	2	4	3862	67ed1dcbfcbf6725f65907cfec251acf3c5036b72892faf3750304a89db0f312	95e18169b7af51b95bcb20bc3358dba01324ab57df44bd6d50242c2144d2d674
sympy__sympy-15017	mural	17	17	4	2	2	2424	c6897f5987b8ee3a5e42a285b8d5571790e01d2250f34ed578f77eddee073546	60b93bf76d9a9959bca7a87623792c57540456ee101a54a2e74b7dfefb290b48
sympy__sympy-15345	mural	15	15	8	6	2	3465	72935a126d598b41fcaa670ad59e86094508a6e51d9778eb36f3d05e5503bc38	dd5fc5532a72352353475dbd9f4b8bdbd0b9d88bcab8aaf228f139b7ae8b0ba6
sympy__sympy-15349	mural	20	20	6	5	1	3761	cac66a49c0144a80dab82217996e1a0a3c06530004cbe5286057eb49a535ae60	049d9feb5a38ccc1a6c3e1c15a37d313fbfd97edabffb8fded52535f20018283
sympy__sympy-15599	mural	19	19	4	4	0	3975	23198ed4fb43b5979a7782955592166848dc1f357013b9cf9eff3069f4a0a016	5be054fd662d97a5798790337635d6895b823bbfd1bc6e7b13143319dc8dea0e
sympy__sympy-15809	mural	16	16	5	3	2	2801	c69bc5cb8b30be9a891e511d64a7ff191a2e42f33e54aedf3818e1caab9227ca	57c48e89741ab3b9392390b3dfc03447cfc120f8449a73eb81b9958ac611c5be
sympy__sympy-15875	mural	18	18	8	5	3	3140	a00eb0e7f3839205f54e2737be07568a8169dc81ffb6072932c4af64bad00a4c	7aa107d217698eff92bdff27946353eb50ee4f6f9034e888fbdf59429bfa8ddb
sympy__sympy-15976	mural	14	14	5	3	2	3822	b9be56e94778d0c55d7d415d907559970f9f21aafe45072bcbe0b16ea92ca68b	3b2f21f92a3224927d71a0e65617e7f47957717fc9cfead078222080437c8e7e
sympy__sympy-16450	mural	18	18	2	1	1	3924	da9c680882832334508f841c0616093b253774301fbd9d4d94fa5beea9ca3a55	93fc684e64fd7b3d801a07ac68a262075af8c72d23385a663a53a2efa7707756
sympy__sympy-16597	mural	14	14	8	7	1	3532	26696d216890fb41bf5d6255ca4a7e173ac62d209230141f66e78ce463854804	5b60e32c8391d3e9a2e6530f48eb576905a4210f2292ffddb7c50fee1a8f4a2a
sympy__sympy-16766	mural	14	14	8	6	2	3104	933bff05810633fa96de4c9f904a49d7f382317ebc4d68fb388a3b71063d2546	3eea588b3da4983a2fe50fc80a01d286018f7ab155d3369ab8e8702a68d4c835
sympy__sympy-16792	mural	16	16	4	3	1	3834	e5dcb9e2b829392416e2439fd5798c2be1a51d11755d4d7b5ebdf6df8125dedd	6a86aa07213c2e72e7f2a9c2644af672502d4541a0cadc520fdbe9a55d76c7ca
sympy__sympy-16886	mural	19	19	4	2	2	2861	a110345e4a186fa1df9b17be44befde0b1508b8cf67a09b4e0e7f53e5a771837	ae25c6d010c1098e50f59c4cada4460cc57d158fd3a13738b55ba5f208e39c4c
sympy__sympy-17139	mural	20	20	4	4	0	3823	bd12a398bd05b30a68a3e37a38a3bb854d36720d227c4e97132279648c191ea8	e24ef8988f10615a483d2c572d19e29c68c9d72360363eefe05bd5662e527a0d
sympy__sympy-17318	mural	20	20	4	2	2	3738	33960e3d7fa2ebc586b0b12a61dd383648c30207ecd2f2219eb6b936b7208e35	a4bfcc4f1cfd3d02c565c4006ca471e571964cd032fdbb1090d5222fa67fcd5a
sympy__sympy-17630	mural	20	20	4	2	2	3295	58ad9061192e25344f2a08c5553117f935d2ca00706cfc3038036cc7c833a0fd	4fbfc7a25fd5955a6e0408ea3868ee443f008c781a5b0662c9e50856ff9d07b1
